"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009166","nucleotide catabolic process","1/662","43/19443",0.77490194145334,0.85628821882968,0.74027422138456,"Hint1",1
"GO:0019098","reproductive behavior","1/662","43/19443",0.77490194145334,0.85628821882968,0.74027422138456,"Gnaq",1
"GO:0030890","positive regulation of B cell proliferation","1/662","43/19443",0.77490194145334,0.85628821882968,0.74027422138456,"Tfrc",1
"GO:0038202","TORC1 signaling","1/662","43/19443",0.77490194145334,0.85628821882968,0.74027422138456,"Rraga",1
"GO:0045332","phospholipid translocation","1/662","43/19443",0.77490194145334,0.85628821882968,0.74027422138456,"Atp10d",1
"GO:0048854","brain morphogenesis","1/662","43/19443",0.77490194145334,0.85628821882968,0.74027422138456,"Uchl5",1
"GO:0070849","response to epidermal growth factor","1/662","43/19443",0.77490194145334,0.85628821882968,0.74027422138456,"Akt1",1
"GO:0071385","cellular response to glucocorticoid stimulus","1/662","43/19443",0.77490194145334,0.85628821882968,0.74027422138456,"Eif4ebp1",1
"GO:0072666","establishment of protein localization to vacuole","1/662","43/19443",0.77490194145334,0.85628821882968,0.74027422138456,"Gnptab",1
"GO:1901031","regulation of response to reactive oxygen species","1/662","43/19443",0.77490194145334,0.85628821882968,0.74027422138456,"Met",1
"GO:1901381","positive regulation of potassium ion transmembrane transport","1/662","43/19443",0.77490194145334,0.85628821882968,0.74027422138456,"Flna",1
"GO:0002429","immune response-activating cell surface receptor signaling pathway","5/662","189/19443",0.775161383604684,0.85628821882968,0.74027422138456,"Rabgef1/Ptprj/Ptpn2/Prnp/Rps3",5
"GO:0043280","positive regulation of cysteine-type endopeptidase activity involved in apoptotic process","3/662","119/19443",0.775328038901387,0.85628821882968,0.74027422138456,"Stat1/Dap/Rps3",3
"GO:0044070","regulation of anion transport","3/662","119/19443",0.775328038901387,0.85628821882968,0.74027422138456,"Akt1/Prnp/Arl6ip1",3
"GO:0051282","regulation of sequestering of calcium ion","3/662","119/19443",0.775328038901387,0.85628821882968,0.74027422138456,"Ptk2b/Ubash3b/Gsto1",3
"GO:0051963","regulation of synapse assembly","3/662","119/19443",0.775328038901387,0.85628821882968,0.74027422138456,"Dlg5/Nptx1/Efna5",3
"GO:2001023","regulation of response to drug","3/662","119/19443",0.775328038901387,0.85628821882968,0.74027422138456,"Vps35/Met/Arl6ip1",3
"GO:0048705","skeletal system morphogenesis","7/662","257/19443",0.776025891973968,0.856854197970301,0.740763518981362,"Zfand5/Tgfbr1/Schip1/Zmpste24/Ppargc1b/Tiparp/Cyp26b1",7
"GO:0007599","hemostasis","4/662","155/19443",0.777838946931989,0.858445943820357,0.74213960753879,"Fbln1/Ptprj/Evl/Ubash3b",4
"GO:0009755","hormone-mediated signaling pathway","4/662","155/19443",0.777838946931989,0.858445943820357,0.74213960753879,"Dnaja1/Calr/Src/Ppargc1b",4
"GO:0002757","immune response-activating signal transduction","5/662","190/19443",0.779051079665767,0.859366112083595,0.742935107032573,"Rabgef1/Ptprj/Ptpn2/Prnp/Rps3",5
"GO:0006757","ATP generation from ADP","2/662","83/19443",0.779230501026037,0.859366112083595,0.742935107032573,"Tpi1/Hif1a",2
"GO:0051384","response to glucocorticoid","2/662","83/19443",0.779230501026037,0.859366112083595,0.742935107032573,"Ass1/Eif4ebp1",2
"GO:0051208","sequestering of calcium ion","3/662","120/19443",0.78014824091602,0.860172988910745,0.743632664352454,"Ptk2b/Ubash3b/Gsto1",3
"GO:0042552","myelination","4/662","156/19443",0.782072844510242,0.860534275030479,0.743945001711653,"Akt1/B4galt5/Ptprz1/Sod1",4
"GO:0050817","coagulation","4/662","156/19443",0.782072844510242,0.860534275030479,0.743945001711653,"Fbln1/Ptprj/Evl/Ubash3b",4
"GO:0001569","branching involved in blood vessel morphogenesis","1/662","44/19443",0.782583122626427,0.860534275030479,0.743945001711653,"Acvr1",1
"GO:0002063","chondrocyte development","1/662","44/19443",0.782583122626427,0.860534275030479,0.743945001711653,"Mex3c",1
"GO:0002534","cytokine production involved in inflammatory response","1/662","44/19443",0.782583122626427,0.860534275030479,0.743945001711653,"Myd88",1
"GO:0006414","translational elongation","1/662","44/19443",0.782583122626427,0.860534275030479,0.743945001711653,"Dph3",1
"GO:0010464","regulation of mesenchymal cell proliferation","1/662","44/19443",0.782583122626427,0.860534275030479,0.743945001711653,"Arhgap5",1
"GO:0034204","lipid translocation","1/662","44/19443",0.782583122626427,0.860534275030479,0.743945001711653,"Atp10d",1
"GO:0035458","cellular response to interferon-beta","1/662","44/19443",0.782583122626427,0.860534275030479,0.743945001711653,"Stat1",1
"GO:0061098","positive regulation of protein tyrosine kinase activity","1/662","44/19443",0.782583122626427,0.860534275030479,0.743945001711653,"Prnp",1
"GO:0070527","platelet aggregation","1/662","44/19443",0.782583122626427,0.860534275030479,0.743945001711653,"Ubash3b",1
"GO:0022898","regulation of transmembrane transporter activity","7/662","259/19443",0.782710102169653,0.860534275030479,0.743945001711653,"Ptk2b/Chchd10/Gpd1l/Ppif/Prnp/Stom/Gsto1",7
"GO:0042475","odontogenesis of dentin-containing tooth","2/662","84/19443",0.784854276764954,0.862276317377612,0.745451023882442,"Itga6/Atf2",2
"GO:0048708","astrocyte differentiation","2/662","84/19443",0.784854276764954,0.862276317377612,0.745451023882442,"Ldlr/Kras",2
"GO:1901379","regulation of potassium ion transmembrane transport","2/662","84/19443",0.784854276764954,0.862276317377612,0.745451023882442,"Flna/Prnp",2
"GO:0060402","calcium ion transport into cytosol","4/662","157/19443",0.786242482756094,0.86359618709569,0.74659207137836,"Ptk2b/Ubash3b/Prnp/Gsto1",4
"GO:0001941","postsynaptic membrane organization","1/662","45/19443",0.790002575836454,0.864475415882811,0.747352178070817,"Ssh1",1
"GO:0001990","regulation of systemic arterial blood pressure by hormone","1/662","45/19443",0.790002575836454,0.864475415882811,0.747352178070817,"Atp6ap2",1
"GO:0006378","mRNA polyadenylation","1/662","45/19443",0.790002575836454,0.864475415882811,0.747352178070817,"Cpsf6",1
"GO:0007628","adult walking behavior","1/662","45/19443",0.790002575836454,0.864475415882811,0.747352178070817,"Zmpste24",1
"GO:0008333","endosome to lysosome transport","1/662","45/19443",0.790002575836454,0.864475415882811,0.747352178070817,"Trak1",1
"GO:0032007","negative regulation of TOR signaling","1/662","45/19443",0.790002575836454,0.864475415882811,0.747352178070817,"Hif1a",1
"GO:0032965","regulation of collagen biosynthetic process","1/662","45/19443",0.790002575836454,0.864475415882811,0.747352178070817,"Ltbp1",1
"GO:0048536","spleen development","1/662","45/19443",0.790002575836454,0.864475415882811,0.747352178070817,"Jarid2",1
"GO:0071384","cellular response to corticosteroid stimulus","1/662","45/19443",0.790002575836454,0.864475415882811,0.747352178070817,"Eif4ebp1",1
"GO:0090207","regulation of triglyceride metabolic process","1/662","45/19443",0.790002575836454,0.864475415882811,0.747352178070817,"Ldlr",1
"GO:0090279","regulation of calcium ion import","1/662","45/19443",0.790002575836454,0.864475415882811,0.747352178070817,"Prnp",1
"GO:0098586","cellular response to virus","1/662","45/19443",0.790002575836454,0.864475415882811,0.747352178070817,"Adar",1
"GO:2000404","regulation of T cell migration","1/662","45/19443",0.790002575836454,0.864475415882811,0.747352178070817,"Adam8",1
"GO:0007272","ensheathment of neurons","4/662","158/19443",0.790348316654603,0.864475415882811,0.747352178070817,"Akt1/B4galt5/Ptprz1/Sod1",4
"GO:0008366","axon ensheathment","4/662","158/19443",0.790348316654603,0.864475415882811,0.747352178070817,"Akt1/B4galt5/Ptprz1/Sod1",4
"GO:0050851","antigen receptor-mediated signaling pathway","4/662","158/19443",0.790348316654603,0.864475415882811,0.747352178070817,"Ptprj/Ptpn2/Prnp/Rps3",4
"GO:0032611","interleukin-1 beta production","2/662","85/19443",0.790351769312878,0.864475415882811,0.747352178070817,"Serpinb1a/Panx1",2
"GO:0048515","spermatid differentiation","5/662","193/19443",0.790409586222579,0.864475415882811,0.747352178070817,"Ube2j1/Dld/Sec23ip/Hmgb2/Cib1",5
"GO:0071219","cellular response to molecule of bacterial origin","7/662","262/19443",0.792456636402182,0.866509243778303,0.749110453297146,"Akt1/Myd88/Nfkbia/Xbp1/Nfkb1/Stat1/Sbno2",7
"GO:0015908","fatty acid transport","2/662","86/19443",0.79572504296324,0.869399733558077,0.75160932578434,"Akt1/Plin2",2
"GO:0001504","neurotransmitter uptake","1/662","46/19443",0.797169206148665,0.869399733558077,0.75160932578434,"Arl6ip1",1
"GO:0003382","epithelial cell morphogenesis","1/662","46/19443",0.797169206148665,0.869399733558077,0.75160932578434,"Met",1
"GO:0018198","peptidyl-cysteine modification","1/662","46/19443",0.797169206148665,0.869399733558077,0.75160932578434,"Hmbs",1
"GO:0030517","negative regulation of axon extension","1/662","46/19443",0.797169206148665,0.869399733558077,0.75160932578434,"Ifrd1",1
"GO:0032757","positive regulation of interleukin-8 production","1/662","46/19443",0.797169206148665,0.869399733558077,0.75160932578434,"Myd88",1
"GO:0048489","synaptic vesicle transport","1/662","46/19443",0.797169206148665,0.869399733558077,0.75160932578434,"Picalm",1
"GO:0051955","regulation of amino acid transport","1/662","46/19443",0.797169206148665,0.869399733558077,0.75160932578434,"Arl6ip1",1
"GO:0098868","bone growth","1/662","46/19443",0.797169206148665,0.869399733558077,0.75160932578434,"Zmpste24",1
"GO:0140115","export across plasma membrane","1/662","46/19443",0.797169206148665,0.869399733558077,0.75160932578434,"Atp1a1",1
"GO:1902667","regulation of axon guidance","1/662","46/19443",0.797169206148665,0.869399733558077,0.75160932578434,"Ythdf1",1
"GO:0002819","regulation of adaptive immune response","5/662","195/19443",0.797725864262677,0.869801591088015,0.751956737746271,"Il33/Thoc1/Il4ra/Cd44/Tfrc",5
"GO:1903169","regulation of calcium ion transmembrane transport","4/662","160/19443",0.798370468184534,0.870299128289838,0.752386866243419,"Ptk2b/Ubash3b/Prnp/Gsto1",4
"GO:1902806","regulation of cell cycle G1/S phase transition","3/662","124/19443",0.798582920239977,0.870325455635269,0.752409626634968,"Akt1/Psme3/Adamts1",3
"GO:0031960","response to corticosteroid","2/662","87/19443",0.80097616803422,0.872727922832194,0.754486596158193,"Ass1/Eif4ebp1",2
"GO:0030278","regulation of ossification","6/662","231/19443",0.802497331449055,0.873651022459699,0.75528462986108,"Acvr1/Jag1/Suv39h1/Zmpste24/Ptk2b/Hif1a",6
"GO:0051592","response to calcium ion","3/662","125/19443",0.802984473793861,0.873651022459699,0.75528462986108,"Junb/Fos/Ppif",3
"GO:0006368","transcription elongation from RNA polymerase II promoter","1/662","47/19443",0.804091616084716,0.873651022459699,0.75528462986108,"Ell2",1
"GO:0021532","neural tube patterning","1/662","47/19443",0.804091616084716,0.873651022459699,0.75528462986108,"Atp6ap2",1
"GO:0042269","regulation of natural killer cell mediated cytotoxicity","1/662","47/19443",0.804091616084716,0.873651022459699,0.75528462986108,"Gfer",1
"GO:0043631","RNA polyadenylation","1/662","47/19443",0.804091616084716,0.873651022459699,0.75528462986108,"Cpsf6",1
"GO:0047496","vesicle transport along microtubule","1/662","47/19443",0.804091616084716,0.873651022459699,0.75528462986108,"Trak1",1
"GO:0051590","positive regulation of neurotransmitter transport","1/662","47/19443",0.804091616084716,0.873651022459699,0.75528462986108,"Arl6ip1",1
"GO:0070169","positive regulation of biomineral tissue development","1/662","47/19443",0.804091616084716,0.873651022459699,0.75528462986108,"Acvr1",1
"GO:0090659","walking behavior","1/662","47/19443",0.804091616084716,0.873651022459699,0.75528462986108,"Zmpste24",1
"GO:0110151","positive regulation of biomineralization","1/662","47/19443",0.804091616084716,0.873651022459699,0.75528462986108,"Acvr1",1
"GO:1903018","regulation of glycoprotein metabolic process","1/662","47/19443",0.804091616084716,0.873651022459699,0.75528462986108,"Aatf",1
"GO:0033077","T cell differentiation in thymus","2/662","88/19443",0.806107218070056,0.875635149687379,0.756999938102278,"Adam8/Ptpn2",2
"GO:0000288","nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","1/662","48/19443",0.81077811588632,0.877985450846796,0.759031809290678,"Exosc8",1
"GO:0002673","regulation of acute inflammatory response","1/662","48/19443",0.81077811588632,0.877985450846796,0.759031809290678,"Adam8",1
"GO:0002715","regulation of natural killer cell mediated immunity","1/662","48/19443",0.81077811588632,0.877985450846796,0.759031809290678,"Gfer",1
"GO:0030195","negative regulation of blood coagulation","1/662","48/19443",0.81077811588632,0.877985450846796,0.759031809290678,"Ubash3b",1
"GO:0032731","positive regulation of interleukin-1 beta production","1/662","48/19443",0.81077811588632,0.877985450846796,0.759031809290678,"Panx1",1
"GO:0032892","positive regulation of organic acid transport","1/662","48/19443",0.81077811588632,0.877985450846796,0.759031809290678,"Arl6ip1",1
"GO:0046638","positive regulation of alpha-beta T cell differentiation","1/662","48/19443",0.81077811588632,0.877985450846796,0.759031809290678,"Il4ra",1
"GO:0048701","embryonic cranial skeleton morphogenesis","1/662","48/19443",0.81077811588632,0.877985450846796,0.759031809290678,"Tgfbr1",1
"GO:0050873","brown fat cell differentiation","1/662","48/19443",0.81077811588632,0.877985450846796,0.759031809290678,"Itga6",1
"GO:0090102","cochlea development","1/662","48/19443",0.81077811588632,0.877985450846796,0.759031809290678,"Mcm2",1
"GO:0090311","regulation of protein deacetylation","1/662","48/19443",0.81077811588632,0.877985450846796,0.759031809290678,"Dyrk1a",1
"GO:2000725","regulation of cardiac muscle cell differentiation","1/662","48/19443",0.81077811588632,0.877985450846796,0.759031809290678,"Kat2a",1
"GO:0060415","muscle tissue morphogenesis","2/662","89/19443",0.811120267225405,0.877985450846796,0.759031809290678,"Tgfbr1/Ly6e",2
"GO:1904063","negative regulation of cation transmembrane transport","2/662","89/19443",0.811120267225405,0.877985450846796,0.759031809290678,"Ppif/Gsto1",2
"GO:1905954","positive regulation of lipid localization","2/662","89/19443",0.811120267225405,0.877985450846796,0.759031809290678,"Nfkbia/Ehd1",2
"GO:0032409","regulation of transporter activity","7/662","269/19443",0.81391169376993,0.880800713791763,0.761465647032165,"Ptk2b/Chchd10/Gpd1l/Ppif/Prnp/Stom/Gsto1",7
"GO:0048167","regulation of synaptic plasticity","9/662","337/19443",0.814409211920785,0.881132813084707,0.76175275193458,"Sorcs2/Kat2a/Ptk2b/Ythdf1/Cdc20/Prnp/Rab11a/Kras/Ssh1",9
"GO:0002768","immune response-regulating cell surface receptor signaling pathway","5/662","200/19443",0.815138278978036,0.881715217747832,0.762256249646034,"Rabgef1/Ptprj/Ptpn2/Prnp/Rps3",5
"GO:0000045","autophagosome assembly","2/662","90/19443",0.816017387823566,0.88233314223758,0.76279045478919,"Tmem41b/Fez2",2
"GO:0014888","striated muscle adaptation","1/662","49/19443",0.817236733431216,0.88233314223758,0.76279045478919,"Atp2a2",1
"GO:0032715","negative regulation of interleukin-6 production","1/662","49/19443",0.817236733431216,0.88233314223758,0.76279045478919,"Rabgef1",1
"GO:0032941","secretion by tissue","1/662","49/19443",0.817236733431216,0.88233314223758,0.76279045478919,"Copa",1
"GO:0061014","positive regulation of mRNA catabolic process","1/662","49/19443",0.817236733431216,0.88233314223758,0.76279045478919,"Ythdf3",1
"GO:0099054","presynapse assembly","1/662","49/19443",0.817236733431216,0.88233314223758,0.76279045478919,"Sdcbp",1
"GO:1900047","negative regulation of hemostasis","1/662","49/19443",0.817236733431216,0.88233314223758,0.76279045478919,"Ubash3b",1
"GO:1904036","negative regulation of epithelial cell apoptotic process","1/662","49/19443",0.817236733431216,0.88233314223758,0.76279045478919,"Icam1",1
"GO:0002703","regulation of leukocyte mediated immunity","6/662","236/19443",0.818379851731727,0.883360970271846,0.763679027796563,"Rabgef1/Thoc1/Il4ra/Gfer/Ddx21/Tfrc",6
"GO:0007018","microtubule-based movement","7/662","271/19443",0.819716520871888,0.884597188762518,0.76474775753092,"Klc1/Flot2/Kif2c/Hif1a/Kpnb1/Sod1/Trak1",7
